order_ID,Product_ID,Product_Name,Value,rankings
89,6,Surly Ice Cream Truck Frameset - 2016,845.98,2358
259,6,Surly Ice Cream Truck Frameset - 2016,845.98,2359
328,6,Surly Ice Cream Truck Frameset - 2016,845.98,2360
361,6,Surly Ice Cream Truck Frameset - 2016,845.98,2361
465,6,Surly Ice Cream Truck Frameset - 2016,845.98,2362
563,6,Surly Ice Cream Truck Frameset - 2016,845.98,2363
615,6,Surly Ice Cream Truck Frameset - 2016,845.98,2364
629,6,Surly Ice Cream Truck Frameset - 2016,845.98,2365
689,33,Surly Wednesday Frameset - 2017,845.98,2366
747,33,Surly Wednesday Frameset - 2017,845.98,2367
873,32,Trek Farley Alloy Frameset - 2017,845.98,2368
888,33,Surly Wednesday Frameset - 2017,845.98,2369
974,33,Surly Wednesday Frameset - 2017,845.98,2370
1015,6,Surly Ice Cream Truck Frameset - 2016,845.98,2371
1063,33,Surly Wednesday Frameset - 2017,845.98,2372
1126,33,Surly Wednesday Frameset - 2017,845.98,2373
1155,6,Surly Ice Cream Truck Frameset - 2016,845.98,2374
1225,6,Surly Ice Cream Truck Frameset - 2016,845.98,2375
1230,32,Trek Farley Alloy Frameset - 2017,845.98,2376
1239,34,Trek Session DH 27.5 Carbon Frameset - 2017,845.98,2377
1248,33,Surly Wednesday Frameset - 2017,845.98,2378
1250,6,Surly Ice Cream Truck Frameset - 2016,845.98,2379
1397,127,Surly Pack Rat Frameset - 2018,845.98,2380
1496,214,Electra Tiger Shark 3i - 2018,836.99,2381
1502,255,Electra Townie Balloon 7i EQ Ladies' - 2017/2018,836.99,2382
1564,309,Electra Townie Commute 27D - 2018,836.99,2383
1615,214,Electra Tiger Shark 3i - 2018,836.99,2384
642,68,Sun Bicycles Cruz 3 - 2017,836.98,2385
662,106,Sun Bicycles Cruz 3 - 2017,836.98,2386
713,108,Sun Bicycles Cruz 3 - Women's - 2017,836.98,2387
1097,106,Sun Bicycles Cruz 3 - 2017,836.98,2388
1212,68,Sun Bicycles Cruz 3 - 2017,836.98,2389
1268,68,Sun Bicycles Cruz 3 - 2017,836.98,2390
923,74,Electra Cruiser Lux 1 - 2017,835.98,2391
1293,74,Electra Cruiser Lux 1 - 2017,835.98,2392
24,18,Pure Cycles Western 3-Speed - Women's - 2015/2016,835.14,2393
134,18,Pure Cycles Western 3-Speed - Women's - 2015/2016,835.14,2394
139,19,Pure Cycles William 3-Speed - 2016,835.14,2395
199,18,Pure Cycles Western 3-Speed - Women's - 2015/2016,835.14,2396
203,19,Pure Cycles William 3-Speed - 2016,835.14,2397
240,18,Pure Cycles Western 3-Speed - Women's - 2015/2016,835.14,2398
243,19,Pure Cycles William 3-Speed - 2016,835.14,2399
278,19,Pure Cycles William 3-Speed - 2016,835.14,2400
302,18,Pure Cycles Western 3-Speed - Women's - 2015/2016,835.14,2401
333,18,Pure Cycles Western 3-Speed - Women's - 2015/2016,835.14,2402
344,18,Pure Cycles Western 3-Speed - Women's - 2015/2016,835.14,2403
440,19,Pure Cycles William 3-Speed - 2016,835.14,2404
460,18,Pure Cycles Western 3-Speed - Women's - 2015/2016,835.14,2405
527,18,Pure Cycles Western 3-Speed - Women's - 2015/2016,835.14,2406
546,18,Pure Cycles Western 3-Speed - Women's - 2015/2016,835.14,2407
553,18,Pure Cycles Western 3-Speed - Women's - 2015/2016,835.14,2408
592,18,Pure Cycles Western 3-Speed - Women's - 2015/2016,835.14,2409
595,19,Pure Cycles William 3-Speed - 2016,835.14,2410
600,18,Pure Cycles Western 3-Speed - Women's - 2015/2016,835.14,2411
610,18,Pure Cycles Western 3-Speed - Women's - 2015/2016,835.14,2412
737,19,Pure Cycles William 3-Speed - 2016,835.14,2413
1000,19,Pure Cycles William 3-Speed - 2016,835.14,2414
1185,19,Pure Cycles William 3-Speed - 2016,835.14,2415
1502,19,Pure Cycles William 3-Speed - 2016,835.14,2416
657,52,Surly Steamroller - 2017,832.19,2417
737,52,Surly Steamroller - 2017,832.19,2418
890,52,Surly Steamroller - 2017,832.19,2419
1262,52,Surly Steamroller - 2017,832.19,2420
1264,52,Surly Steamroller - 2017,832.19,2421
1295,52,Surly Steamroller - 2017,832.19,2422
1481,130,Trek Stache Carbon Frameset - 2018,827.99,2423
1601,180,Trek Domane AL 3 Women's - 2018,827.99,2424
1503,217,Electra Straight 8 3i - 2018,818.99,2425
754,74,Electra Cruiser Lux 1 - 2017,818.38,2426
1037,74,Electra Cruiser Lux 1 - 2017,818.38,2427
1067,74,Electra Cruiser Lux 1 - 2017,818.38,2428
1406,230,Electra Cruiser Lux 1 Ladies' - 2018,816.98,2429
13,17,Pure Cycles Vine 8-Speed - 2016,815.1,2430
79,17,Pure Cycles Vine 8-Speed - 2016,815.1,2431
156,17,Pure Cycles Vine 8-Speed - 2016,815.1,2432
234,17,Pure Cycles Vine 8-Speed - 2016,815.1,2433
250,17,Pure Cycles Vine 8-Speed - 2016,815.1,2434
311,17,Pure Cycles Vine 8-Speed - 2016,815.1,2435
357,17,Pure Cycles Vine 8-Speed - 2016,815.1,2436
449,17,Pure Cycles Vine 8-Speed - 2016,815.1,2437
546,17,Pure Cycles Vine 8-Speed - 2016,815.1,2438
756,17,Pure Cycles Vine 8-Speed - 2016,815.1,2439
1046,17,Pure Cycles Vine 8-Speed - 2016,815.1,2440
1201,17,Pure Cycles Vine 8-Speed - 2016,815.1,2441
982,52,Surly Steamroller - 2017,814.67,2442
1195,52,Surly Steamroller - 2017,814.67,2443
1280,52,Surly Steamroller - 2017,814.67,2444
1314,52,Surly Steamroller - 2017,814.67,2445
1445,52,Surly Steamroller - 2017,814.67,2446
1324,235,Electra Koa 3i Ladies' - 2018,809.99,2447
1386,306,Electra Townie Balloon 7i EQ Ladies' - 2017/2018,809.99,2448
1390,306,Electra Townie Balloon 7i EQ Ladies' - 2017/2018,809.99,2449
1419,234,Electra Daydreamer 3i Ladies' - 2018,809.99,2450
1479,256,Electra Townie Commute 27D - 2018,809.99,2451
1565,261,Electra Townie Balloon 7i EQ - 2018,809.99,2452
1568,301,Electra Townie Balloon 7i EQ - 2018,809.99,2453
1579,214,Electra Tiger Shark 3i - 2018,809.99,2454
1605,301,Electra Townie Balloon 7i EQ - 2018,809.99,2455
637,106,Sun Bicycles Cruz 3 - 2017,809.98,2456
699,106,Sun Bicycles Cruz 3 - 2017,809.98,2457
937,108,Sun Bicycles Cruz 3 - Women's - 2017,809.98,2458
1007,106,Sun Bicycles Cruz 3 - 2017,809.98,2459
1029,68,Sun Bicycles Cruz 3 - 2017,809.98,2460
1355,313,Electra Townie Original 1 Ladies' - 2018,809.98,2461
1543,108,Sun Bicycles Cruz 3 - Women's - 2017,809.98,2462
1585,106,Sun Bicycles Cruz 3 - 2017,809.98,2463
696,45,Haro SR 1.2 - 2017,809.09,2464
742,45,Haro SR 1.2 - 2017,809.09,2465
893,45,Haro SR 1.2 - 2017,809.09,2466
992,45,Haro SR 1.2 - 2017,809.09,2467
78,18,Pure Cycles Western 3-Speed - Women's - 2015/2016,808.2,2468
104,19,Pure Cycles William 3-Speed - 2016,808.2,2469
134,19,Pure Cycles William 3-Speed - 2016,808.2,2470
160,18,Pure Cycles Western 3-Speed - Women's - 2015/2016,808.2,2471
174,19,Pure Cycles William 3-Speed - 2016,808.2,2472
292,18,Pure Cycles Western 3-Speed - Women's - 2015/2016,808.2,2473
345,18,Pure Cycles Western 3-Speed - Women's - 2015/2016,808.2,2474
358,18,Pure Cycles Western 3-Speed - Women's - 2015/2016,808.2,2475
461,18,Pure Cycles Western 3-Speed - Women's - 2015/2016,808.2,2476
615,19,Pure Cycles William 3-Speed - 2016,808.2,2477
630,18,Pure Cycles Western 3-Speed - Women's - 2015/2016,808.2,2478
668,19,Pure Cycles William 3-Speed - 2016,808.2,2479
1070,18,Pure Cycles Western 3-Speed - Women's - 2015/2016,808.2,2480
1263,19,Pure Cycles William 3-Speed - 2016,808.2,2481
54,3,Surly Wednesday Frameset - 2016,799.99,2482
150,3,Surly Wednesday Frameset - 2016,799.99,2483
242,3,Surly Wednesday Frameset - 2016,799.99,2484
247,3,Surly Wednesday Frameset - 2016,799.99,2485
263,3,Surly Wednesday Frameset - 2016,799.99,2486
333,3,Surly Wednesday Frameset - 2016,799.99,2487
650,3,Surly Wednesday Frameset - 2016,799.99,2488
660,30,Surly Ice Cream Truck Frameset - 2017,799.99,2489
667,3,Surly Wednesday Frameset - 2016,799.99,2490
676,29,Trek X-Caliber 8 - 2017,799.99,2491
731,29,Trek X-Caliber 8 - 2017,799.99,2492
739,3,Surly Wednesday Frameset - 2016,799.99,2493
851,30,Surly Ice Cream Truck Frameset - 2017,799.99,2494
857,29,Trek X-Caliber 8 - 2017,799.99,2495
1186,27,Surly Big Dummy Frameset - 2017,799.99,2496
1206,29,Trek X-Caliber 8 - 2017,799.99,2497
1324,3,Surly Wednesday Frameset - 2016,799.99,2498
1435,29,Trek X-Caliber 8 - 2017,799.99,2499
1478,123,Trek Farley Carbon Frameset - 2018,799.99,2500
55,25,Electra Townie Original 7D - 2015/2016,799.98,2501
229,25,Electra Townie Original 7D - 2015/2016,799.98,2502
270,25,Electra Townie Original 7D - 2015/2016,799.98,2503
294,25,Electra Townie Original 7D - 2015/2016,799.98,2504
318,25,Electra Townie Original 7D - 2015/2016,799.98,2505
537,25,Electra Townie Original 7D - 2015/2016,799.98,2506
545,25,Electra Townie Original 7D - 2015/2016,799.98,2507
578,25,Electra Townie Original 7D - 2015/2016,799.98,2508
828,25,Electra Townie Original 7D - 2015/2016,799.98,2509
978,25,Electra Townie Original 7D - 2015/2016,799.98,2510
1071,25,Electra Townie Original 7D - 2015/2016,799.98,2511
1380,229,Electra Cruiser Lux 1 - 2016/2018,799.78,2512
1427,230,Electra Cruiser Lux 1 Ladies' - 2018,799.78,2513
72,17,Pure Cycles Vine 8-Speed - 2016,797.94,2514
456,17,Pure Cycles Vine 8-Speed - 2016,797.94,2515
467,17,Pure Cycles Vine 8-Speed - 2016,797.94,2516
475,17,Pure Cycles Vine 8-Speed - 2016,797.94,2517
514,17,Pure Cycles Vine 8-Speed - 2016,797.94,2518
532,17,Pure Cycles Vine 8-Speed - 2016,797.94,2519
561,17,Pure Cycles Vine 8-Speed - 2016,797.94,2520
582,17,Pure Cycles Vine 8-Speed - 2016,797.94,2521
621,17,Pure Cycles Vine 8-Speed - 2016,797.94,2522
1219,17,Pure Cycles Vine 8-Speed - 2016,797.94,2523
1288,17,Pure Cycles Vine 8-Speed - 2016,797.94,2524
1511,17,Pure Cycles Vine 8-Speed - 2016,797.94,2525
742,107,Sun Bicycles Cruz 7 - 2017,792.28,2526
781,109,Sun Bicycles Cruz 7 - Women's - 2017,792.28,2527
813,71,Sun Bicycles Atlas X-Type - 2017,792.28,2528
871,107,Sun Bicycles Cruz 7 - 2017,792.28,2529
876,107,Sun Bicycles Cruz 7 - 2017,792.28,2530
912,71,Sun Bicycles Atlas X-Type - 2017,792.28,2531
928,71,Sun Bicycles Atlas X-Type - 2017,792.28,2532
977,69,Sun Bicycles Cruz 7 - 2017,792.28,2533
1020,69,Sun Bicycles Cruz 7 - 2017,792.28,2534
1112,71,Sun Bicycles Atlas X-Type - 2017,792.28,2535
1142,109,Sun Bicycles Cruz 7 - Women's - 2017,792.28,2536
1241,71,Sun Bicycles Atlas X-Type - 2017,792.28,2537
1353,107,Sun Bicycles Cruz 7 - 2017,792.28,2538
1398,69,Sun Bicycles Cruz 7 - 2017,792.28,2539
1464,109,Sun Bicycles Cruz 7 - Women's - 2017,792.28,2540
1540,71,Sun Bicycles Atlas X-Type - 2017,792.28,2541
1602,71,Sun Bicycles Atlas X-Type - 2017,792.28,2542
712,74,Electra Cruiser Lux 1 - 2017,791.98,2543
927,74,Electra Cruiser Lux 1 - 2017,791.98,2544
1047,35,Sun Bicycles Spider 3i - 2017,791.34,2545
1239,36,Surly Troll Frameset - 2017,791.34,2546
1281,36,Surly Troll Frameset - 2017,791.34,2547
1290,36,Surly Troll Frameset - 2017,791.34,2548
800,52,Surly Steamroller - 2017,788.39,2549
960,52,Surly Steamroller - 2017,788.39,2550
1489,52,Surly Steamroller - 2017,788.39,2551
666,98,Electra Straight 8 3i (20-inch) - Boy's - 2017,783.98,2552
685,98,Electra Straight 8 3i (20-inch) - Boy's - 2017,783.98,2553
789,100,Electra Townie 3i EQ (20-inch) - Boys' - 2017,783.98,2554
815,102,Electra Townie Original 7D - 2017,783.98,2555
816,64,Electra Townie Original 7D - 2017,783.98,2556
848,100,Electra Townie 3i EQ (20-inch) - Boys' - 2017,783.98,2557
879,100,Electra Townie 3i EQ (20-inch) - Boys' - 2017,783.98,2558
1024,98,Electra Straight 8 3i (20-inch) - Boy's - 2017,783.98,2559
1084,98,Electra Straight 8 3i (20-inch) - Boy's - 2017,783.98,2560
1288,64,Electra Townie Original 7D - 2017,783.98,2561
1423,113,Trek Marlin 5 - 2018,783.98,2562
1267,45,Haro SR 1.2 - 2017,782.99,2563
1545,45,Haro SR 1.2 - 2017,782.99,2564
671,109,Sun Bicycles Cruz 7 - Women's - 2017,775.6,2565
884,69,Sun Bicycles Cruz 7 - 2017,775.6,2566
898,69,Sun Bicycles Cruz 7 - 2017,775.6,2567
944,69,Sun Bicycles Cruz 7 - 2017,775.6,2568
1124,109,Sun Bicycles Cruz 7 - Women's - 2017,775.6,2569
1137,69,Sun Bicycles Cruz 7 - 2017,775.6,2570
1140,71,Sun Bicycles Atlas X-Type - 2017,775.6,2571
1234,71,Sun Bicycles Atlas X-Type - 2017,775.6,2572
1412,109,Sun Bicycles Cruz 7 - Women's - 2017,775.6,2573
1452,109,Sun Bicycles Cruz 7 - Women's - 2017,775.6,2574
1146,36,Surly Troll Frameset - 2017,774.68,2575
1155,35,Sun Bicycles Spider 3i - 2017,774.68,2576
1610,36,Surly Troll Frameset - 2017,774.68,2577
1494,230,Electra Cruiser Lux 1 Ladies' - 2018,773.98,2578
7,17,Pure Cycles Vine 8-Speed - 2016,772.2,2579
59,17,Pure Cycles Vine 8-Speed - 2016,772.2,2580
204,17,Pure Cycles Vine 8-Speed - 2016,772.2,2581
261,17,Pure Cycles Vine 8-Speed - 2016,772.2,2582
331,17,Pure Cycles Vine 8-Speed - 2016,772.2,2583
537,17,Pure Cycles Vine 8-Speed - 2016,772.2,2584
618,17,Pure Cycles Vine 8-Speed - 2016,772.2,2585
1093,17,Pure Cycles Vine 8-Speed - 2016,772.2,2586
1257,17,Pure Cycles Vine 8-Speed - 2016,772.2,2587
670,104,Sun Bicycles Streamway - 2017,771.18,2588
693,104,Sun Bicycles Streamway - 2017,771.18,2589
1599,104,Sun Bicycles Streamway - 2017,771.18,2590
1438,225,Electra Delivery 3i - 2016/2017/2018,767.99,2591
1549,158,Trek CrossRip 1 - 2018,767.99,2592
1407,300,Electra Townie Balloon 3i EQ Ladies' - 2018,759.99,2593
975,110,Sun Bicycles Drifter 7 - 2017,753.58,2594
1062,111,Sun Bicycles Drifter 7 - Women's - 2017,753.58,2595
1174,110,Sun Bicycles Drifter 7 - 2017,753.58,2596
97,6,Surly Ice Cream Truck Frameset - 2016,751.98,2597
152,6,Surly Ice Cream Truck Frameset - 2016,751.98,2598
268,6,Surly Ice Cream Truck Frameset - 2016,751.98,2599
277,6,Surly Ice Cream Truck Frameset - 2016,751.98,2600
325,6,Surly Ice Cream Truck Frameset - 2016,751.98,2601
393,6,Surly Ice Cream Truck Frameset - 2016,751.98,2602
442,6,Surly Ice Cream Truck Frameset - 2016,751.98,2603
515,6,Surly Ice Cream Truck Frameset - 2016,751.98,2604
530,6,Surly Ice Cream Truck Frameset - 2016,751.98,2605
606,6,Surly Ice Cream Truck Frameset - 2016,751.98,2606
708,34,Trek Session DH 27.5 Carbon Frameset - 2017,751.98,2607
744,33,Surly Wednesday Frameset - 2017,751.98,2608
796,6,Surly Ice Cream Truck Frameset - 2016,751.98,2609
805,33,Surly Wednesday Frameset - 2017,751.98,2610
813,33,Surly Wednesday Frameset - 2017,751.98,2611
878,6,Surly Ice Cream Truck Frameset - 2016,751.98,2612
990,6,Surly Ice Cream Truck Frameset - 2016,751.98,2613
1067,6,Surly Ice Cream Truck Frameset - 2016,751.98,2614
1080,32,Trek Farley Alloy Frameset - 2017,751.98,2615
1179,33,Surly Wednesday Frameset - 2017,751.98,2616
1232,6,Surly Ice Cream Truck Frameset - 2016,751.98,2617
1591,126,Surly Big Fat Dummy Frameset - 2018,751.98,2618
735,71,Sun Bicycles Atlas X-Type - 2017,750.58,2619
814,69,Sun Bicycles Cruz 7 - 2017,750.58,2620
859,71,Sun Bicycles Atlas X-Type - 2017,750.58,2621
865,109,Sun Bicycles Cruz 7 - Women's - 2017,750.58,2622
891,107,Sun Bicycles Cruz 7 - 2017,750.58,2623
1010,109,Sun Bicycles Cruz 7 - Women's - 2017,750.58,2624
1033,109,Sun Bicycles Cruz 7 - Women's - 2017,750.58,2625
1143,69,Sun Bicycles Cruz 7 - 2017,750.58,2626
1161,71,Sun Bicycles Atlas X-Type - 2017,750.58,2627
1199,109,Sun Bicycles Cruz 7 - Women's - 2017,750.58,2628
1240,107,Sun Bicycles Cruz 7 - 2017,750.58,2629
1272,71,Sun Bicycles Atlas X-Type - 2017,750.58,2630
776,35,Sun Bicycles Spider 3i - 2017,749.69,2631
826,36,Surly Troll Frameset - 2017,749.69,2632
892,36,Surly Troll Frameset - 2017,749.69,2633
969,36,Surly Troll Frameset - 2017,749.69,2634
981,35,Sun Bicycles Spider 3i - 2017,749.69,2635
1134,36,Surly Troll Frameset - 2017,749.69,2636
1182,35,Sun Bicycles Spider 3i - 2017,749.69,2637
1586,36,Surly Troll Frameset - 2017,749.69,2638
844,79,Sun Bicycles Boardwalk (24-inch Wheels) - 2017,749.56,2639
1205,79,Sun Bicycles Boardwalk (24-inch Wheels) - 2017,749.56,2640
933,77,Electra Glam Punk 3i Ladies' - 2017,743.99,2641
1262,77,Electra Glam Punk 3i Ladies' - 2017,743.99,2642
1435,260,Electra Townie Balloon 3i EQ Ladies' - 2018,743.99,2643
1327,180,Trek Domane AL 3 Women's - 2018,735.99,2644
1357,130,Trek Stache Carbon Frameset - 2018,735.99,2645
956,79,Sun Bicycles Boardwalk (24-inch Wheels) - 2017,725.38,2646
993,79,Sun Bicycles Boardwalk (24-inch Wheels) - 2017,725.38,2647
1594,79,Sun Bicycles Boardwalk (24-inch Wheels) - 2017,725.38,2648
743,80,Sun Bicycles Brickell Tandem CB - 2017,723.89,2649
786,80,Sun Bicycles Brickell Tandem CB - 2017,723.89,2650
1304,80,Sun Bicycles Brickell Tandem CB - 2017,723.89,2651
1404,112,Trek 820 - 2018,721.98,2652
1452,234,Electra Daydreamer 3i Ladies' - 2018,719.99,2653
1474,301,Electra Townie Balloon 7i EQ - 2018,719.99,2654
836,108,Sun Bicycles Cruz 3 - Women's - 2017,719.98,2655
840,106,Sun Bicycles Cruz 3 - 2017,719.98,2656
882,108,Sun Bicycles Cruz 3 - Women's - 2017,719.98,2657
1031,108,Sun Bicycles Cruz 3 - Women's - 2017,719.98,2658
1142,108,Sun Bicycles Cruz 3 - Women's - 2017,719.98,2659
1197,106,Sun Bicycles Cruz 3 - 2017,719.98,2660
1211,108,Sun Bicycles Cruz 3 - Women's - 2017,719.98,2661
1547,106,Sun Bicycles Cruz 3 - 2017,719.98,2662
41,19,Pure Cycles William 3-Speed - 2016,718.4,2663
57,19,Pure Cycles William 3-Speed - 2016,718.4,2664
156,18,Pure Cycles Western 3-Speed - Women's - 2015/2016,718.4,2665
308,18,Pure Cycles Western 3-Speed - Women's - 2015/2016,718.4,2666
373,19,Pure Cycles William 3-Speed - 2016,718.4,2667
388,19,Pure Cycles William 3-Speed - 2016,718.4,2668
466,19,Pure Cycles William 3-Speed - 2016,718.4,2669
514,18,Pure Cycles Western 3-Speed - Women's - 2015/2016,718.4,2670
519,18,Pure Cycles Western 3-Speed - Women's - 2015/2016,718.4,2671
542,19,Pure Cycles William 3-Speed - 2016,718.4,2672
552,19,Pure Cycles William 3-Speed - 2016,718.4,2673
585,18,Pure Cycles Western 3-Speed - Women's - 2015/2016,718.4,2674
686,19,Pure Cycles William 3-Speed - 2016,718.4,2675
1017,18,Pure Cycles Western 3-Speed - Women's - 2015/2016,718.4,2676
1039,18,Pure Cycles Western 3-Speed - Women's - 2015/2016,718.4,2677
1201,19,Pure Cycles William 3-Speed - 2016,718.4,2678
1276,18,Pure Cycles Western 3-Speed - Women's - 2015/2016,718.4,2679
135,2,Ritchey Timberwolf Frameset - 2016,712.49,2680
165,2,Ritchey Timberwolf Frameset - 2016,712.49,2681
192,2,Ritchey Timberwolf Frameset - 2016,712.49,2682
226,2,Ritchey Timberwolf Frameset - 2016,712.49,2683
287,2,Ritchey Timberwolf Frameset - 2016,712.49,2684
449,2,Ritchey Timberwolf Frameset - 2016,712.49,2685
457,2,Ritchey Timberwolf Frameset - 2016,712.49,2686
524,2,Ritchey Timberwolf Frameset - 2016,712.49,2687
639,73,Sun Bicycles Brickell Tandem 7 - 2017,712.49,2688
643,53,Surly Ogre Frameset - 2017,712.49,2689
774,73,Sun Bicycles Brickell Tandem 7 - 2017,712.49,2690
822,53,Surly Ogre Frameset - 2017,712.49,2691
835,2,Ritchey Timberwolf Frameset - 2016,712.49,2692
1217,73,Sun Bicycles Brickell Tandem 7 - 2017,712.49,2693
1255,53,Surly Ogre Frameset - 2017,712.49,2694
1347,53,Surly Ogre Frameset - 2017,712.49,2695
1365,236,Electra Morningstar 3i Ladies' - 2018,712.49,2696
1397,249,Electra White Water 3i - 2018,712.49,2697
1460,167,Surly ECR Frameset - 2018,712.49,2698
1499,2,Ritchey Timberwolf Frameset - 2016,712.49,2699
1554,166,Trek Domane AL 2 Women's - 2018,712.49,2700
866,80,Sun Bicycles Brickell Tandem CB - 2017,708.65,2701
987,80,Sun Bicycles Brickell Tandem CB - 2017,708.65,2702
1104,80,Sun Bicycles Brickell Tandem CB - 2017,708.65,2703
678,37,Haro Flightline One ST - 2017,706.78,2704
1204,37,Haro Flightline One ST - 2017,706.78,2705
1212,37,Haro Flightline One ST - 2017,706.78,2706
1414,292,Electra Sweet Ride 3i (20-inch) - Girls' - 2018,702.98,2707
1495,292,Electra Sweet Ride 3i (20-inch) - Girls' - 2018,702.98,2708
979,52,Surly Steamroller - 2017,700.79,2709
1019,52,Surly Steamroller - 2017,700.79,2710
1114,52,Surly Steamroller - 2017,700.79,2711
97,2,Ritchey Timberwolf Frameset - 2016,697.49,2712
114,2,Ritchey Timberwolf Frameset - 2016,697.49,2713
146,2,Ritchey Timberwolf Frameset - 2016,697.49,2714
262,2,Ritchey Timberwolf Frameset - 2016,697.49,2715
362,2,Ritchey Timberwolf Frameset - 2016,697.49,2716
388,2,Ritchey Timberwolf Frameset - 2016,697.49,2717
389,2,Ritchey Timberwolf Frameset - 2016,697.49,2718
411,2,Ritchey Timberwolf Frameset - 2016,697.49,2719
534,2,Ritchey Timberwolf Frameset - 2016,697.49,2720
713,53,Surly Ogre Frameset - 2017,697.49,2721
804,53,Surly Ogre Frameset - 2017,697.49,2722
877,73,Sun Bicycles Brickell Tandem 7 - 2017,697.49,2723
915,2,Ritchey Timberwolf Frameset - 2016,697.49,2724
966,73,Sun Bicycles Brickell Tandem 7 - 2017,697.49,2725
1196,53,Surly Ogre Frameset - 2017,697.49,2726
1206,73,Sun Bicycles Brickell Tandem 7 - 2017,697.49,2727
1328,241,Electra Townie Commute 8D - 2018,697.49,2728
1372,307,Electra Townie Balloon 8D EQ - 2016/2017/2018,697.49,2729
1426,215,Electra Queen of Hearts 3i - 2018,697.49,2730
1431,53,Surly Ogre Frameset - 2017,697.49,2731
1431,254,Electra Townie Balloon 3i EQ - 2017/2018,697.49,2732
1540,236,Electra Morningstar 3i Ladies' - 2018,697.49,2733
832,45,Haro SR 1.2 - 2017,695.99,2734
853,45,Haro SR 1.2 - 2017,695.99,2735
994,45,Haro SR 1.2 - 2017,695.99,2736
1244,45,Haro SR 1.2 - 2017,695.99,2737
1263,45,Haro SR 1.2 - 2017,695.99,2738
1306,45,Haro SR 1.2 - 2017,695.99,2739
1330,230,Electra Cruiser Lux 1 Ladies' - 2018,687.98,2740
1434,229,Electra Cruiser Lux 1 - 2016/2018,687.98,2741
1528,229,Electra Cruiser Lux 1 - 2016/2018,687.98,2742
34,17,Pure Cycles Vine 8-Speed - 2016,686.4,2743
203,17,Pure Cycles Vine 8-Speed - 2016,686.4,2744
246,17,Pure Cycles Vine 8-Speed - 2016,686.4,2745
408,17,Pure Cycles Vine 8-Speed - 2016,686.4,2746
420,17,Pure Cycles Vine 8-Speed - 2016,686.4,2747
597,17,Pure Cycles Vine 8-Speed - 2016,686.4,2748
663,17,Pure Cycles Vine 8-Speed - 2016,686.4,2749
773,17,Pure Cycles Vine 8-Speed - 2016,686.4,2750
876,17,Pure Cycles Vine 8-Speed - 2016,686.4,2751
994,37,Haro Flightline One ST - 2017,683.98,2752
1117,37,Haro Flightline One ST - 2017,683.98,2753
1244,37,Haro Flightline One ST - 2017,683.98,2754
1492,37,Haro Flightline One ST - 2017,683.98,2755
1542,37,Haro Flightline One ST - 2017,683.98,2756
59,2,Ritchey Timberwolf Frameset - 2016,674.99,2757
285,2,Ritchey Timberwolf Frameset - 2016,674.99,2758
320,2,Ritchey Timberwolf Frameset - 2016,674.99,2759
429,2,Ritchey Timberwolf Frameset - 2016,674.99,2760
536,2,Ritchey Timberwolf Frameset - 2016,674.99,2761
872,53,Surly Ogre Frameset - 2017,674.99,2762
874,73,Sun Bicycles Brickell Tandem 7 - 2017,674.99,2763
1008,2,Ritchey Timberwolf Frameset - 2016,674.99,2764
1122,53,Surly Ogre Frameset - 2017,674.99,2765
1303,73,Sun Bicycles Brickell Tandem 7 - 2017,674.99,2766
1328,311,Electra Townie Commute 8D - 2018,674.99,2767
1346,249,Electra White Water 3i - 2018,674.99,2768
1350,305,Electra Townie Balloon 3i EQ - 2017/2018,674.99,2769
1448,239,Electra Townie Balloon 8D EQ Ladies' - 2016/2017/2018,674.99,2770
1490,254,Electra Townie Balloon 3i EQ - 2017/2018,674.99,2771
1513,166,Trek Domane AL 2 Women's - 2018,674.99,2772
1526,238,Electra Townie Balloon 8D EQ - 2016/2017/2018,674.99,2773
1530,116,Trek Marlin 7 - 2017/2018,674.99,2774
1546,215,Electra Queen of Hearts 3i - 2018,674.99,2775
640,109,Sun Bicycles Cruz 7 - Women's - 2017,667.18,2776
690,109,Sun Bicycles Cruz 7 - Women's - 2017,667.18,2777
939,107,Sun Bicycles Cruz 7 - 2017,667.18,2778
979,71,Sun Bicycles Atlas X-Type - 2017,667.18,2779
1087,109,Sun Bicycles Cruz 7 - Women's - 2017,667.18,2780
1129,71,Sun Bicycles Atlas X-Type - 2017,667.18,2781
1168,107,Sun Bicycles Cruz 7 - 2017,667.18,2782
1285,69,Sun Bicycles Cruz 7 - 2017,667.18,2783
1286,109,Sun Bicycles Cruz 7 - Women's - 2017,667.18,2784
1307,69,Sun Bicycles Cruz 7 - 2017,667.18,2785
1544,107,Sun Bicycles Cruz 7 - 2017,667.18,2786
712,35,Sun Bicycles Spider 3i - 2017,666.39,2787
924,36,Surly Troll Frameset - 2017,666.39,2788
988,35,Sun Bicycles Spider 3i - 2017,666.39,2789
1407,35,Sun Bicycles Spider 3i - 2017,666.39,2790
1600,36,Surly Troll Frameset - 2017,666.39,2791
1467,278,Trek Precaliber 24 21-speed Girl's - 2018,665.98,2792
677,91,Trek Precaliber 24 (21-Speed) - Girls - 2017,664.98,2793
808,96,Electra Moto 3i (20-inch) - Boy's - 2017,664.98,2794
896,91,Trek Precaliber 24 (21-Speed) - Girls - 2017,664.98,2795
911,91,Trek Precaliber 24 (21-Speed) - Girls - 2017,664.98,2796
